Sex,Age,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Language,Skills
Female,51,46.03946441155743,22.83536585365853,35.74188562596599,46.6583850931677,48.29635499207607,French,"Python, Leadership, Project Management, Leadership, Python, JAVA, Business Development, Python, JAVA, PPC, JAVA, SEO, PPC, "
Male,47,50.65688329839273,46.31802721088435,32.56928838951311,55.542394014962596,48.4367816091954,English,"Marketing, Business Development, Python, PPC, JAVA, Business Development, Web, Marketing, Data Science, "
Male,24,58.612754766600915,38.38167938931298,34.93342676944639,54.872572815533985,36.158102766798415,Chinese,"Numpy, PPC, SEO, Leadership, SEO, "
Male,22,54.01051939513478,42.961832061068705,37.73651016117729,43.34344660194175,41.69169960474308,Spanish,"Web, Python, "
Male,27,46.778435239973696,46.01526717557252,39.83882270497547,51.23179611650485,34.57707509881423,English,"Business Development, Business Development, Business Development, Python, SEO, Business Development, Business Development, Project Management, PPC, Web, PPC, Leadership, Data Science, "
Female,35,44.002732240437155,30.763827919227396,48.14708002883923,53.007425742574256,36.62551440329218,Spanish,"PPC, Python, Project Management, Numpy, Project Management, Python, Python, PPC, Data Science, "
Male,18,41.08653220559531,43.192360163710774,50.924775707384406,53.89134554643083,37.081649151172186,Spanish,"Project Management, SEO, SEO, Python, Marketing, PPC, Numpy, Web, JAVA, "
Male,21,48.7508218277449,29.984732824427482,38.43728100911002,50.01820388349515,34.57707509881423,English,"Business Development, Project Management, Python, Leadership, PPC, "
Male,35,47.43589743589743,42.961832061068705,42.64190609670638,53.05218446601942,29.043478260869563,English,"SEO, Project Management, Python, "
Female,47,36.87808315715292,22.83536585365853,47.333848531684694,57.21739130434783,36.41045958795562,Spanish,"Marketing, Project Management, Web, PPC, Business Development, Business Development, Data Science, "
Female,30,44.002732240437155,37.78753292361721,41.658255227108874,50.53217821782178,47.325102880658434,Chinese,"Marketing, Leadership, Web, PPC, Project Management, Marketing, JAVA, Web, SEO, Data Science, "
Female,47,44.630021141649046,20.802845528455276,37.28748068006182,52.869565217391305,30.071315372424717,French,"JAVA, PPC, Leadership, Web, PPC, Project Management, Marketing, Business Development, Leadership, Numpy, Leadership, Project Management, Leadership, Numpy, Web, "
Female,38,48.10109289617486,32.51975417032485,38.77433309300649,50.53217821782178,39.91769547325103,Spanish,"SEO, PPC, SEO, SEO, Business Development, PPC, Python, Numpy, Project Management, Web, Numpy, JAVA, Business Development, Web, "
Male,50,37.37945492662474,46.31802721088435,34.06741573033708,52.425187032418954,40.77394636015325,Chinese,"Business Development, Marketing, Leadership, JAVA, SEO, JAVA, Numpy, Web, Business Development, "
Male,34,50.723208415516105,39.908396946564885,35.634197617379115,55.47936893203884,52.75889328063241,Spanish,"Marketing, Web, Marketing, SEO, Data Science, Business Development, "
Female,34,46.73497267759563,37.78753292361721,50.31002162941601,49.913366336633665,40.74074074074074,English,"Python, PPC, Data Science, Numpy, JAVA, SEO, JAVA, Python, PPC, Data Science, PPC, Leadership, PPC, Leadership, SEO, "
Male,39,42.833662064431294,39.145038167938935,29.327259985984583,54.265776699029125,31.415019762845848,French,"Numpy, Leadership, SEO, JAVA, Numpy, Data Science, Numpy, Python, "
Female,24,50.150273224043715,36.03160667251976,30.122566690699355,49.913366336633665,28.395061728395063,Chinese,"PPC, PPC, Data Science, Project Management, JAVA, Numpy, Business Development, Project Management, Data Science, "
Female,31,50.150273224043715,49.20105355575066,35.16943042537852,45.58168316831683,38.27160493827161,English,"Data Science, SEO, "
Male,24,47.43589743589743,34.56488549618321,41.240364400840924,50.625,42.48221343873517,Chinese,"Python, Business Development, Python, Data Science, Web, Web, Project Management, SEO, Numpy, PPC, "
Female,34,47.41803278688525,29.007901668129943,47.42609949531363,48.67574257425743,36.62551440329218,English,"JAVA, JAVA, SEO, SEO, Project Management, Business Development, PPC, Project Management, Marketing, PPC, Business Development, Numpy, PPC, Web, "
Male,22,42.833662064431294,47.54198473282443,43.3426769446391,53.65898058252427,43.272727272727266,English,"PPC, "
Male,52,40.87351502445842,37.814625850340136,38.56179775280899,56.78927680798005,26.98084291187739,French,"Python, Data Science, JAVA, Data Science, Project Management, PPC, Marketing, Business Development, PPC, "
Female,34,41.27049180327869,35.15364354697103,35.89041095890411,48.67574257425743,28.395061728395063,Spanish,"Project Management, Web, PPC, Web, Marketing, "
Female,25,48.10109289617486,43.055311676909575,38.77433309300649,56.72029702970297,30.8641975308642,English,"Web, PPC, Leadership, Marketing, Data Science, Python, Business Development, JAVA, Marketing, Web, Numpy, JAVA, Numpy, "
Male,35,44.148586456278764,29.22137404580153,42.64190609670638,55.47936893203884,40.11067193675889,English,"PPC, "
Female,46,43.22057787174066,17.754065040650396,30.3323029366306,47.900621118012424,37.20285261489698,English,"SEO, Numpy, Numpy, Numpy, Leadership, Business Development, Data Science, "
Male,51,38.07826694619148,32.71258503401361,43.80524344569289,51.80174563591022,43.0727969348659,Chinese,"Web, Business Development, Numpy, "
Female,35,52.88251366120218,30.763827919227396,43.821196827685654,49.913366336633665,29.218106995884774,English,"Leadership, Python, Data Science, JAVA, PPC, "
Male,28,46.12097304404996,33.038167938931295,36.334968465311846,45.16383495145631,29.043478260869563,Spanish,"SEO, "
Female,37,50.833333333333336,33.397717295873576,36.61139149242971,54.863861386138616,42.38683127572016,Chinese,"Web, Business Development, Leadership, Marketing, SEO, Leadership, Leadership, Business Development, JAVA, "
Female,52,43.925299506694856,27.91666666666666,32.65069551777434,55.35403726708075,38.78763866877971,Spanish,"Web, Project Management, SEO, Web, Python, Project Management, Python, "
Male,19,42.38776837996096,47.285129604365615,42.6432022084196,51.36449778900821,41.12368633791431,English,"Web, JAVA, Project Management, Business Development, Project Management, Python, Project Management, Data Science, Business Development, PPC, JAVA, Numpy, SEO, Web, "
Female,28,48.10109289617486,30.763827919227396,39.49531362653209,49.913366336633665,34.15637860082305,English,"SEO, SEO, JAVA, Marketing, JAVA, Numpy, Data Science, Project Management, "
Female,40,45.368852459016395,25.496049165935034,43.10021629416006,49.29455445544554,36.62551440329218,Spanish,"Web, Marketing, Business Development, JAVA, Web, SEO, Business Development, SEO, Web, "
Male,54,45.76519916142558,30.161564625850342,35.56554307116105,53.04862842892768,48.4367816091954,Chinese,"SEO, Web, SEO, Numpy, Web, JAVA, "
Female,23,45.368852459016395,34.27568042142231,42.379235760634465,56.72029702970297,38.27160493827161,Chinese,"Web, Numpy, "
Female,41,42.51585623678647,28.93292682926829,43.46986089644513,56.59627329192547,33.24088748019017,Spanish,"PPC, Marketing, Project Management, PPC, Python, "
Male,47,54.15094339622641,32.71258503401361,30.322097378277157,47.437655860349125,38.47509578544061,Chinese,"SEO, Python, "
Male,52,41.57232704402516,45.46768707482993,29.57303370786517,56.78927680798005,46.137931034482754,French,"Numpy, Data Science, Business Development, PPC, JAVA, Numpy, Marketing, JAVA, Marketing, Leadership, Data Science, PPC, "
Female,23,47.41803278688525,45.689201053555756,43.821196827685654,46.20049504950495,38.27160493827161,French,"PPC, Data Science, Python, Data Science, Web, Python, Numpy, Leadership, Marketing, JAVA, JAVA, Data Science, "
Female,32,54.931693989071036,31.641791044776124,45.26315789473685,51.76980198019802,58.02469135802469,Chinese,"Data Science, Numpy, Marketing, SEO, Numpy, "
Female,38,41.95355191256831,26.374012291483762,34.448449891852924,54.863861386138616,27.57201646090535,English,"Marketing, Python, Business Development, Business Development, Business Development, JAVA, Project Management, Numpy, PPC, Data Science, JAVA, Business Development, PPC, Leadership, PPC, "
Male,34,51.38067061143984,38.38167938931298,38.43728100911002,49.411407766990294,49.596837944664024,Chinese,"SEO, Web, Project Management, SEO, SEO, PPC, Marketing, Data Science, "
Male,54,39.475890985324945,39.51530612244898,37.06367041198502,51.80174563591022,33.11111111111111,English,"SEO, JAVA, JAVA, Leadership, Numpy, Numpy, "
Male,32,48.7508218277449,45.25190839694657,41.240364400840924,48.80461165048544,42.48221343873517,French,"Marketing, SEO, Numpy, "
Male,36,43.49112426035503,31.51145038167939,34.93342676944639,53.05218446601942,36.94861660079051,English,"Web, JAVA, Numpy, JAVA, Marketing, Business Development, "
Female,20,36.47530040053404,39.29598788796366,39.381084840055635,47.17488789237668,30.565878378378375,French,"PPC, PPC, Project Management, Leadership, JAVA, Project Management, "
Female,40,47.41803278688525,16.716417910447767,33.727469358327326,51.1509900990099,25.925925925925927,Spanish,"Web, Leadership, Marketing, Data Science, Project Management, Business Development, Data Science, Data Science, JAVA, JAVA, Leadership, PPC, "
Male,23,44.80604865220249,42.961832061068705,41.94113524877365,55.47936893203884,42.48221343873517,Chinese,"Project Management, Data Science, Python, Business Development, PPC, Leadership, Marketing, Python, Business Development, "
Male,53,45.76519916142558,38.66496598639456,33.3183520599251,59.28304239401496,40.007662835249036,French,"Leadership, Web, JAVA, Business Development, "
Male,47,47.162823200559046,34.413265306122454,31.07116104868914,62.400249376558605,44.60536398467433,French,"Numpy, Numpy, Web, "
Female,44,38.28752642706131,32.99796747967479,27.241112828438947,55.35403726708075,41.95721077654516,Chinese,"Business Development, PPC, Numpy, Leadership, Marketing, Python, Business Development, Business Development, Business Development, Web, Project Management, "
Female,46,48.15362931642001,17.754065040650396,28.01391035548686,55.975155279503106,32.448494453248806,Chinese,"Leadership, PPC, Leadership, Numpy, JAVA, Python, JAVA, JAVA, JAVA, Data Science, "
Female,35,48.10109289617486,31.641791044776124,33.727469358327326,48.056930693069305,32.510288065843625,Chinese,"Marketing, SEO, Business Development, Data Science, Project Management, Python, Leadership, Business Development, "
Male,32,47.43589743589743,52.12213740458015,40.5395935529082,51.23179611650485,36.94861660079051,English,"Project Management, "
Female,34,45.368852459016395,36.90956979806849,23.633741888969002,48.056930693069305,47.325102880658434,Chinese,"Marketing, SEO, "
Female,49,43.22057787174066,40.11178861788618,33.42349304482225,49.142857142857146,41.95721077654516,English,"Data Science, Marketing, Business Development, SEO, Web, Data Science, Web, JAVA, Leadership, SEO, Leadership, Python, Data Science, "
Male,53,48.56044723969252,35.26360544217687,36.31460674157304,53.67206982543641,36.17624521072796,French,"JAVA, Business Development, Web, Web, SEO, Business Development, Leadership, Business Development, Python, SEO, Numpy, "
Female,52,44.630021141649046,21.819105691056905,28.786707882534774,49.142857142857146,34.03328050713153,Spanish,"Python, Data Science, Numpy, Python, Business Development, Python, Business Development, Leadership, Marketing, SEO, SEO, JAVA, Numpy, Project Management, "
Male,23,47.43589743589743,46.778625954198475,40.5395935529082,47.59101941747573,41.69169960474308,Spanish,"JAVA, Project Management, Business Development, JAVA, Marketing, Marketing, Numpy, Marketing, Python, Business Development, JAVA, "
Female,49,43.22057787174066,25.88414634146341,36.514683153013905,49.7639751552795,41.95721077654516,Spanish,"Business Development, Numpy, Project Management, Web, "
Female,34,41.95355191256831,31.641791044776124,40.216294160057686,56.72029702970297,38.27160493827161,Spanish,"Leadership, Python, JAVA, Data Science, Business Development, JAVA, Web, Numpy, JAVA, Project Management, Data Science, PPC, Numpy, Data Science, "
Female,25,39.904371584699454,40.421422300263394,42.379235760634465,54.245049504950494,42.38683127572016,French,"Data Science, Numpy, "
Female,41,46.03946441155743,18.770325203252025,32.65069551777434,47.900621118012424,31.656101426307444,French,"JAVA, Python, Python, "
Male,25,41.518737672583825,37.61832061068702,46.14576033637001,52.445388349514566,41.69169960474308,French,"Marketing, Business Development, Python, Numpy, Numpy, SEO, PPC, Numpy, "
Female,26,31.707650273224044,29.88586479367867,39.49531362653209,54.863861386138616,39.09465020576132,French,"Leadership, Web, "
Male,27,50.723208415516105,42.961832061068705,34.23265592151367,55.47936893203884,38.5296442687747,Chinese,"JAVA, JAVA, Business Development, Python, Data Science, Business Development, Web, JAVA, Business Development, Marketing, Web, "
Male,33,42.833662064431294,40.67175572519084,39.13805185704275,54.265776699029125,48.01581027667984,English,"Data Science, Marketing, PPC, JAVA, Numpy, Leadership, Project Management, Python, Leadership, Data Science, Data Science, PPC, "
Female,52,57.31501057082452,27.91666666666666,30.3323029366306,58.45962732919255,47.5039619651347,Spanish,"Numpy, Web, Leadership, "
Male,37,49.408284023668635,37.61832061068702,45.44498948843728,50.625,48.01581027667984,Chinese,"SEO, Marketing, Business Development, SEO, Numpy, Project Management, Leadership, SEO, Project Management, "
Female,54,41.10641296687808,18.770325203252025,44.24265842349304,59.08074534161491,34.82567353407289,English,"Business Development, Leadership, Marketing, Numpy, JAVA, "
Female,50,40.401691331923885,28.93292682926829,31.105100463678514,53.49068322981367,37.20285261489698,Spanish,"Project Management, Web, "
Male,38,42.17619986850756,42.961832061068705,41.240364400840924,51.23179611650485,48.01581027667984,Chinese,"Marketing, "
Male,43,33.18658280922432,34.413265306122454,40.05992509363296,56.16583541147132,40.007662835249036,Chinese,"PPC, Python, Numpy, Marketing, Marketing, SEO, Marketing, JAVA, Web, Project Management, Project Management, Numpy, Project Management, "
